Pozo,Fecha,Nivel
SNGM-PTA-0426,22-08-2012,1320.9
SNGM-PTA-0427,22-08-2012,1323
SNGM-PTA-0428,22-08-2012,1324
SNGM-PTA-0430,22-08-2012,1313.5
SNGM-PTA-0431,22-08-2012,1294
SNGM-PTA-0432,22-08-2012,1299.7
SNGM-PTA-0432,29-05-2013,1295.14
SNGM-PTA-0432,29-05-2013,1292.09
SNGM-PTA-0433,22-08-2012,1299.36
SNGM-PTA-0434,22-08-2012,1302.47
SNGM-PTA-0436,23-08-2012,1387.1
SNGM-PTA-0437,22-08-2012,1401.5
SNGM-PTA-0440,24-08-2012,1426.35
SNGM-PTA-0443,25-08-2012,1316.4
SNGM-PTA-0447,25-08-2012,1291.55
SNGM-PTA-0449,25-08-2012,1313.2
SNGM-PTA-0450,27-08-2012,1387.97
SNGM-PTA-0456,27-08-2012,1338.02
SNGM-PTA-0461,28-08-2012,1259.1
SNGM-PTA-0462,28-08-2012,1251.53
SNGM-PTA-0466,28-08-2012,1128.24
SNGM-PTA-0467,28-08-2012,1121.55
SNGM-PTA-0469,28-08-2012,1113.16
SNGM-PTA-0470,28-08-2012,1211.15
SNGM-PTA-0472,29-08-2012,1193.4
SNGM-PTA-0475,29-08-2012,1134.7
SNGM-PTA-0488,30-08-2012,1217.44
SNGM-PTA-0491,30-08-2012,1276.6
SNGM-PTA-0494,31-08-2012,1255.08
SNGM-PTA-0495,31-08-2012,1258.05
SNGM-PTA-0496,31-08-2012,1263.64
SNGM-PTA-0497,31-08-2012,1258.96
SNGM-PTA-0498,31-08-2012,1276.47
SNGM-PTA-0505,16-11-1991,1229
SNGM-PTA-0506,04-04-2001,1190.8
SNGM-PTA-0507,04-04-2001,1148.93
SNGM-PTA-0508,20-04-2001,1353.65
SNGM-PTA-0509,01-06-2001,1443.5
SNGM-PTA-0512,01-02-2006,1247.3
SNGM-PTA-0513,01-02-2006,1428.74
SNGM-PTA-0517,07-10-1989,1244.28
SNGM-PTA-0517,26-10-1998,1242.49
SNGM-PTA-0518,01-03-1968,988.3
SNGM-PTA-0519,28-05-1997,1242.32
SNGM-PTA-0519,26-10-1998,1239.15
SNGM-PTA-0520,07-07-2007,1256.5
SNGM-PTA-0521,06-09-2006,1288.1
SNGM-PTA-0523,08-09-1998,1238.5
SNGM-PTA-0524,06-11-1997,1349.73
SNGM-PTA-0524,14-10-1998,1345.02
SNGM-PTA-0525,09-09-1998,1304.56
SNGM-PTA-0526,15-10-1998,1265.07
SNGM-PTA-0526,11-12-1998,1267
SNGM-PTA-0528,20-10-1998,1320.2
SNGM-PTA-0528,25-09-1999,1319.97
SNGM-PTA-0529,11-05-2001,1398.1
SNGM-PTA-0537,02-03-1988,993.66
SNGM-PTA-0537,27-04-1988,995.62
SNGM-PTA-0537,11-06-1988,995.67
SNGM-PTA-0537,29-08-1988,995.61
SNGM-PTA-0537,26-10-1988,995.62
SNGM-PTA-0537,01-03-1989,995.47
SNGM-PTA-0537,01-07-1989,995.47
SNGM-PTA-0537,01-08-1989,995.47
SNGM-PTA-0537,01-10-1989,995.47
SNGM-PTA-0537,01-05-1990,995.47
SNGM-PTA-0537,01-08-1990,995.38
SNGM-PTA-0537,01-11-1990,995.39
SNGM-PTA-0537,21-01-1991,995.39
SNGM-PTA-0537,19-02-1991,995.42
SNGM-PTA-0537,28-03-1991,995.44
SNGM-PTA-0537,23-04-1991,995.4
SNGM-PTA-0537,31-05-1991,995.43
SNGM-PTA-0537,01-07-1991,995.32
SNGM-PTA-0537,01-08-1991,995.34
SNGM-PTA-0537,01-09-1991,995.34
SNGM-PTA-0537,01-10-1991,995.35
SNGM-PTA-0537,01-10-1991,995.35
SNGM-PTA-0537,01-10-1991,995.35
SNGM-PTA-0537,01-01-1992,995.25
SNGM-PTA-0537,04-02-1992,995.27
SNGM-PTA-0537,19-03-1992,995.24
SNGM-PTA-0537,06-04-1992,995.25
SNGM-PTA-0537,15-05-1992,995.19
SNGM-PTA-0537,01-07-1992,995.35
SNGM-PTA-0537,01-08-1992,995.21
SNGM-PTA-0537,01-10-1992,995.25
SNGM-PTA-0537,27-11-1992,995.24
SNGM-PTA-0537,21-12-1992,995.27
SNGM-PTA-0537,25-01-1993,995.19
SNGM-PTA-0537,15-02-1993,995.21
SNGM-PTA-0537,01-03-1993,995.37
SNGM-PTA-0537,20-04-1993,995.17
SNGM-PTA-0537,13-05-1993,995.14
SNGM-PTA-0537,14-06-1993,994.86
SNGM-PTA-0537,28-07-1993,995.14
SNGM-PTA-0537,17-08-1993,995.1
SNGM-PTA-0537,13-09-1993,995.09
SNGM-PTA-0537,19-10-1993,995.17
SNGM-PTA-0537,24-01-1994,995.05
SNGM-PTA-0537,01-03-1994,995.09
SNGM-PTA-0537,30-03-1994,995.03
SNGM-PTA-0537,19-04-1994,995.04
SNGM-PTA-0537,23-05-1994,995.02
SNGM-PTA-0537,13-06-1994,995.02
SNGM-PTA-0537,12-07-1994,995.04
SNGM-PTA-0537,22-08-1994,995.02
SNGM-PTA-0537,30-09-1994,994.97
SNGM-PTA-0537,18-10-1994,994.99
SNGM-PTA-0537,22-11-1994,998.77
SNGM-PTA-0537,20-12-1994,994.99
SNGM-PTA-0537,14-01-1995,994.98
SNGM-PTA-0537,20-02-1995,994.95
SNGM-PTA-0537,09-03-1995,994.94
SNGM-PTA-0537,19-04-1995,994.93
SNGM-PTA-0537,18-05-1995,994.89
SNGM-PTA-0537,12-06-1995,994.9
SNGM-PTA-0537,03-07-1995,994.91
SNGM-PTA-0537,09-08-1995,994.91
SNGM-PTA-0537,06-09-1995,994.88
SNGM-PTA-0537,05-10-1995,994.86
SNGM-PTA-0537,10-11-1995,994.88
SNGM-PTA-0537,18-01-1996,994.83
SNGM-PTA-0537,19-02-1996,994.79
SNGM-PTA-0537,22-04-1996,994.73
SNGM-PTA-0537,27-05-1996,994.81
SNGM-PTA-0537,24-06-1996,994.79
SNGM-PTA-0537,25-07-1996,994.79
SNGM-PTA-0537,22-08-1996,994.77
SNGM-PTA-0537,24-09-1996,994.78
SNGM-PTA-0537,31-10-1996,994.78
SNGM-PTA-0537,22-11-1996,994.75
SNGM-PTA-0537,11-12-1996,994.87
SNGM-PTA-0537,25-02-1997,994.76
SNGM-PTA-0537,24-03-1997,994.75
SNGM-PTA-0537,21-04-1997,994.71
SNGM-PTA-0537,30-05-1997,994.68
SNGM-PTA-0537,23-06-1997,994.72
SNGM-PTA-0537,07-07-1997,994.7
SNGM-PTA-0537,29-09-1997,994.68
SNGM-PTA-0537,27-10-1997,994.67
SNGM-PTA-0537,20-11-1997,994.66
SNGM-PTA-0537,09-12-1997,994.67
SNGM-PTA-0537,27-01-1998,994.63
SNGM-PTA-0537,25-03-1998,994.63
SNGM-PTA-0537,23-04-1998,994.63
SNGM-PTA-0537,25-05-1998,994.62
SNGM-PTA-0537,25-06-1998,994.59
SNGM-PTA-0537,13-07-1998,994.58
SNGM-PTA-0537,26-10-1998,994.53
SNGM-PTA-0537,12-11-1998,994.57
SNGM-PTA-0537,05-04-1999,994.49
SNGM-PTA-0537,15-06-1999,994.43
SNGM-PTA-0537,12-08-1999,994.38
SNGM-PTA-0537,16-12-1999,994.11
SNGM-PTA-0537,15-02-2000,994.09
SNGM-PTA-0537,08-06-2000,993.91
SNGM-PTA-0537,11-08-2000,993.74
SNGM-PTA-0537,15-04-2005,991.35
SNGM-PTA-0537,09-06-2005,991.3
SNGM-PTA-0537,09-08-2005,991.24
SNGM-PTA-0537,10-10-2005,991.17
SNGM-PTA-0537,12-12-2005,991.15
SNGM-PTA-0537,08-02-2006,991.05
SNGM-PTA-0537,26-04-2006,990.96
SNGM-PTA-0537,19-06-2006,989.35
SNGM-PTA-0537,14-08-2006,990.9
SNGM-PTA-0537,30-10-2006,990.82
SNGM-PTA-0537,12-12-2006,990.75
SNGM-PTA-0537,06-02-2007,990.64
SNGM-PTA-0537,18-04-2007,990.56
SNGM-PTA-0537,26-06-2007,990.55
SNGM-PTA-0537,28-08-2007,990.51
SNGM-PTA-0537,30-10-2007,990.45
SNGM-PTA-0537,12-12-2007,990.45
SNGM-PTA-0537,04-02-2008,990.36
SNGM-PTA-0537,28-04-2008,990.34
SNGM-PTA-0537,16-06-2008,990.27
SNGM-PTA-0537,19-08-2008,990.19
SNGM-PTA-0537,27-10-2008,990.17
SNGM-PTA-0537,09-12-2008,990.17
SNGM-PTA-0537,10-02-2009,990.1
SNGM-PTA-0537,21-04-2009,990
SNGM-PTA-0537,21-12-2009,989.76
SNGM-PTA-0537,02-03-2011,989.43
SNGM-PTA-0537,06-07-2011,989.33
SNGM-PTA-0537,07-03-2012,989.13
SNGM-PTA-0537,06-07-2012,989.15
SNGM-PTA-0537,10-07-2013,988.7
SNGM-PTA-0537,14-11-2013,988.59
SNGM-PTA-0537,12-03-2014,989.19
SNGM-PTA-0537,08-07-2014,988.4
SNGM-PTA-0537,11-11-2014,988.3
SNGM-PTA-0537,10-03-2015,988.21
SNGM-PTA-0537,01-07-2015,988.12
SNGM-PTA-0537,10-03-2016,987.42
SNGM-PTA-0537,21-07-2016,987.8
SNGM-PTA-0537,15-11-2016,987.74
SNGM-PTA-0537,05-04-2017,987.62
SNGM-PTA-0537,23-10-2017,987.47
SNGM-PTA-0537,13-04-2018,986.98
SNGM-PTA-0537,09-10-2018,987.3
SNGM-PTA-0538,01-03-1989,1073.98
SNGM-PTA-0538,01-12-1991,1073.86
SNGM-PTA-0538,01-04-1992,1074
SNGM-PTA-0538,01-03-1993,1071.31
SNGM-PTA-0538,01-06-1993,1072.24
SNGM-PTA-0538,01-07-1993,1069
SNGM-PTA-0538,01-09-1993,1068.83
SNGM-PTA-0538,15-01-1995,1070.85
SNGM-PTA-0538,16-03-1995,1072.3
SNGM-PTA-0538,21-04-1995,1071.06
SNGM-PTA-0538,10-05-1995,1071.72
SNGM-PTA-0538,15-06-1995,1072.15
SNGM-PTA-0538,05-07-1995,1071.83
SNGM-PTA-0538,09-08-1995,1072.05
SNGM-PTA-0538,08-09-1995,1069.35
SNGM-PTA-0538,05-10-1995,1071.25
SNGM-PTA-0538,09-11-1995,1071.24
SNGM-PTA-0538,15-12-1995,1045.5
SNGM-PTA-0538,20-01-1996,1066.41
SNGM-PTA-0538,22-02-1996,1054.49
SNGM-PTA-0538,29-03-1996,1049.37
SNGM-PTA-0538,25-04-1996,1040.92
SNGM-PTA-0538,30-05-1996,1040.48
SNGM-PTA-0538,26-06-1996,1066.08
SNGM-PTA-0538,25-07-1996,1040.39
SNGM-PTA-0538,22-08-1996,1068.55
SNGM-PTA-0538,26-09-1996,1046.94
SNGM-PTA-0538,31-10-1996,1048.8
SNGM-PTA-0538,22-11-1996,1071.08
SNGM-PTA-0538,15-12-1996,1071.03
SNGM-PTA-0538,27-02-1997,1070.86
SNGM-PTA-0538,27-03-1997,1071.03
SNGM-PTA-0538,25-04-1997,1071.43
SNGM-PTA-0538,28-05-1997,1070.99
SNGM-PTA-0538,26-06-1997,1073.2
SNGM-PTA-0538,10-07-1997,1073.34
SNGM-PTA-0538,16-09-1997,1070.98
SNGM-PTA-0538,29-10-1997,1070.96
SNGM-PTA-0538,20-11-1997,1070.47
SNGM-PTA-0538,09-12-1997,1070.81
SNGM-PTA-0538,30-01-1998,1070.95
SNGM-PTA-0538,26-03-1998,1070.48
SNGM-PTA-0538,21-04-1998,1070.44
SNGM-PTA-0538,27-05-1998,1070.54
SNGM-PTA-0538,26-06-1998,1072.82
SNGM-PTA-0538,16-07-1998,1047.19
SNGM-PTA-0538,20-08-1998,1047.12
SNGM-PTA-0538,04-09-1998,1047.28
SNGM-PTA-0538,26-10-1998,1047.28
SNGM-PTA-0538,03-02-1999,1047.2
SNGM-PTA-0538,28-10-1999,1069.92
SNGM-PTA-0538,11-08-2000,1069.35
SNGM-PTA-0538,16-10-2003,1068.54
SNGM-PTA-0538,11-12-2003,1068.55
SNGM-PTA-0538,06-08-2004,1050.1
SNGM-PTA-0538,28-10-2004,1050.07
SNGM-PTA-0538,12-03-2014,1070.92
SNGM-PTA-0539,01-03-1989,1073.24
SNGM-PTA-0539,01-07-1989,1073.26
SNGM-PTA-0539,01-08-1989,1073.22
SNGM-PTA-0539,01-10-1989,1071.44
SNGM-PTA-0539,01-12-1989,1073.26
SNGM-PTA-0539,01-03-1990,1073.26
SNGM-PTA-0539,01-05-1990,1073.23
SNGM-PTA-0539,01-08-1990,1073.23
SNGM-PTA-0539,01-11-1990,1073.26
SNGM-PTA-0539,01-01-1991,1073.23
SNGM-PTA-0539,01-04-1992,1069.75
SNGM-PTA-0539,01-03-1993,1076.04
SNGM-PTA-0539,01-06-1993,1074.06
SNGM-PTA-0539,01-09-1993,1058.12
SNGM-PTA-0539,01-10-1993,1058.2
SNGM-PTA-0539,15-01-1995,1058.7
SNGM-PTA-0539,16-03-1995,1059.64
SNGM-PTA-0539,21-04-1995,1058.97
SNGM-PTA-0539,10-05-1995,1074.34
SNGM-PTA-0539,15-06-1995,1060.82
SNGM-PTA-0539,05-07-1995,1074.41
SNGM-PTA-0539,09-08-1995,1074.62
SNGM-PTA-0539,08-09-1995,1054.89
SNGM-PTA-0539,05-10-1995,1064.31
SNGM-PTA-0539,09-11-1995,1073.55
SNGM-PTA-0539,15-12-1995,1073.56
SNGM-PTA-0539,20-01-1996,1072.84
SNGM-PTA-0539,22-02-1996,1072.72
SNGM-PTA-0539,29-03-1996,1072.7
SNGM-PTA-0539,25-04-1996,1072.71
SNGM-PTA-0539,30-05-1996,1072.64
SNGM-PTA-0539,26-06-1996,1072.48
SNGM-PTA-0539,25-07-1996,1072.56
SNGM-PTA-0539,22-08-1996,1072.49
SNGM-PTA-0539,26-09-1996,1072.42
SNGM-PTA-0539,31-10-1996,1072.66
SNGM-PTA-0539,15-12-1996,1073.56
SNGM-PTA-0539,27-02-1997,1057.96
SNGM-PTA-0539,27-03-1997,1059.11
SNGM-PTA-0539,25-04-1997,1058.43
SNGM-PTA-0539,28-05-1997,1061.3
SNGM-PTA-0539,26-06-1997,1075.12
SNGM-PTA-0539,10-07-1997,1075.3
SNGM-PTA-0539,17-09-1997,1057.86
SNGM-PTA-0539,29-10-1997,1055.52
SNGM-PTA-0539,20-11-1997,1054.78
SNGM-PTA-0539,09-12-1997,1055.53
SNGM-PTA-0539,30-01-1998,1072.96
SNGM-PTA-0539,26-03-1998,1055.54
SNGM-PTA-0539,27-05-1998,1056.1
SNGM-PTA-0539,26-06-1998,1053.32
SNGM-PTA-0539,16-07-1998,1052.57
SNGM-PTA-0539,20-08-1998,1053.72
SNGM-PTA-0539,04-09-1998,1052.65
SNGM-PTA-0539,26-10-1998,1046.86
SNGM-PTA-0539,12-11-1998,1053.49
SNGM-PTA-0539,06-12-2001,1071.64
SNGM-PTA-0539,14-02-2002,1071.68
SNGM-PTA-0539,05-12-2002,1071.68
SNGM-PTA-0539,18-02-2004,1099.37
SNGM-PTA-0539,03-06-2004,1074.19
SNGM-PTA-0539,28-10-2004,1099.37
SNGM-PTA-0543,01-03-1989,989.36
SNGM-PTA-0543,01-07-1989,989.44
SNGM-PTA-0543,01-08-1989,989.44
SNGM-PTA-0543,01-10-1989,989.44
SNGM-PTA-0543,01-03-1990,989.44
SNGM-PTA-0543,01-05-1990,989.44
SNGM-PTA-0543,01-08-1990,989.36
SNGM-PTA-0543,01-11-1990,989.39
SNGM-PTA-0543,01-01-1991,989.39
SNGM-PTA-0543,01-02-1991,989.34
SNGM-PTA-0543,01-03-1991,989.32
SNGM-PTA-0543,01-04-1991,989.32
SNGM-PTA-0543,01-05-1991,989.31
SNGM-PTA-0543,01-07-1991,989.28
SNGM-PTA-0543,01-08-1991,989.29
SNGM-PTA-0543,01-09-1991,989.28
SNGM-PTA-0543,01-10-1991,989.3
SNGM-PTA-0543,01-12-1991,989.31
SNGM-PTA-0543,01-01-1992,989.29
SNGM-PTA-0543,01-02-1992,989.2
SNGM-PTA-0543,01-03-1992,989.18
SNGM-PTA-0543,01-04-1992,989.17
SNGM-PTA-0543,01-05-1992,989.19
SNGM-PTA-0543,01-07-1992,989.39
SNGM-PTA-0543,01-08-1992,989.23
SNGM-PTA-0543,01-10-1992,989.19
SNGM-PTA-0543,01-11-1992,989.22
SNGM-PTA-0543,01-12-1992,989.23
SNGM-PTA-0543,01-01-1993,989.2
SNGM-PTA-0543,01-02-1993,989.23
SNGM-PTA-0543,01-03-1993,989.17
SNGM-PTA-0543,01-06-1993,989.12
SNGM-PTA-0543,14-01-1995,989.07
SNGM-PTA-0543,09-03-1995,989.07
SNGM-PTA-0543,19-04-1995,989.06
SNGM-PTA-0543,18-05-1995,989.07
SNGM-PTA-0543,12-06-1995,989.07
SNGM-PTA-0543,03-07-1995,989.07
SNGM-PTA-0543,09-08-1995,989.08
SNGM-PTA-0543,04-09-1995,989.07
SNGM-PTA-0543,05-10-1995,989.07
SNGM-PTA-0543,06-11-1995,989.07
SNGM-PTA-0543,18-01-1996,989.06
SNGM-PTA-0543,19-02-1996,988.92
SNGM-PTA-0543,25-03-1996,989.07
SNGM-PTA-0543,22-04-1996,989.07
SNGM-PTA-0543,27-05-1996,989.03
SNGM-PTA-0543,24-06-1996,989.02
SNGM-PTA-0543,24-07-1996,989.01
SNGM-PTA-0543,19-08-1996,989.01
SNGM-PTA-0543,24-09-1996,989.01
SNGM-PTA-0543,31-10-1996,989.02
SNGM-PTA-0543,19-11-1996,989
SNGM-PTA-0543,11-12-1996,989.06
SNGM-PTA-0543,25-02-1997,988.98
SNGM-PTA-0543,24-03-1997,988.98
SNGM-PTA-0543,21-04-1997,988.96
SNGM-PTA-0543,26-05-1997,988.96
SNGM-PTA-0543,23-06-1997,988.95
SNGM-PTA-0543,07-07-1997,988.94
SNGM-PTA-0543,29-09-1997,988.92
SNGM-PTA-0543,20-11-1997,988.92
SNGM-PTA-0543,09-12-1997,988.91
SNGM-PTA-0543,27-01-1998,988.9
SNGM-PTA-0543,23-03-1998,988.89
SNGM-PTA-0543,20-04-1998,988.9
SNGM-PTA-0543,25-05-1998,988.88
SNGM-PTA-0543,23-06-1998,988.85
SNGM-PTA-0543,13-07-1998,988.86
SNGM-PTA-0543,17-08-1998,988.85
SNGM-PTA-0543,01-09-1998,988.85
SNGM-PTA-0543,23-10-1998,988.79
SNGM-PTA-0543,09-11-1998,988.81
SNGM-PTA-0543,05-04-1999,988.74
SNGM-PTA-0543,15-06-1999,988.71
SNGM-PTA-0543,09-08-1999,988.7
SNGM-PTA-0543,13-12-1999,988.65
SNGM-PTA-0543,14-02-2000,988.7
SNGM-PTA-0545,01-03-1989,969.1
SNGM-PTA-0545,01-04-1989,966.03
SNGM-PTA-0545,01-07-1989,969.13
SNGM-PTA-0545,20-08-1989,969.13
SNGM-PTA-0545,24-09-1989,969.13
SNGM-PTA-0545,01-10-1989,969.13
SNGM-PTA-0545,02-03-1990,969.24
SNGM-PTA-0545,01-05-1990,969.25
SNGM-PTA-0545,01-08-1990,969.25
SNGM-PTA-0545,23-08-1990,969.25
SNGM-PTA-0545,01-11-1990,969.11
SNGM-PTA-0545,01-01-1991,969.15
SNGM-PTA-0545,01-02-1991,969.03
SNGM-PTA-0545,01-03-1991,969.05
SNGM-PTA-0545,01-04-1991,968.96
SNGM-PTA-0545,01-05-1991,969
SNGM-PTA-0545,01-07-1991,968.98
SNGM-PTA-0545,19-07-1991,968.98
SNGM-PTA-0545,20-08-1991,969
SNGM-PTA-0545,17-09-1991,969
SNGM-PTA-0545,11-10-1991,969
SNGM-PTA-0545,07-11-1991,968.98
SNGM-PTA-0545,01-12-1991,968.91
SNGM-PTA-0545,01-01-1992,968.91
SNGM-PTA-0545,07-02-1992,968.83
SNGM-PTA-0545,16-03-1992,968.86
SNGM-PTA-0545,07-04-1992,968.87
SNGM-PTA-0545,01-07-1992,968.87
SNGM-PTA-0545,29-09-1992,968.87
SNGM-PTA-0545,01-10-1992,968.87
SNGM-PTA-0545,27-11-1992,968.88
SNGM-PTA-0545,21-12-1992,968.89
SNGM-PTA-0545,27-01-1993,968.8
SNGM-PTA-0545,15-02-1993,968.82
SNGM-PTA-0545,23-03-1993,968.73
SNGM-PTA-0545,20-04-1993,968.73
SNGM-PTA-0545,17-06-1993,968.73
SNGM-PTA-0545,18-08-1993,968.75
SNGM-PTA-0545,14-09-1993,968.79
SNGM-PTA-0545,20-10-1993,968.8
SNGM-PTA-0545,24-01-1994,970
SNGM-PTA-0545,01-03-1994,970
SNGM-PTA-0545,29-03-1994,969.94
SNGM-PTA-0545,19-04-1994,969.95
SNGM-PTA-0545,26-05-1994,969.95
SNGM-PTA-0545,14-06-1994,969.94
SNGM-PTA-0545,14-07-1994,969.95
SNGM-PTA-0545,25-08-1994,969.95
SNGM-PTA-0545,26-09-1994,969.96
SNGM-PTA-0545,20-10-1994,969.95
SNGM-PTA-0545,21-11-1994,969.92
SNGM-PTA-0545,20-12-1994,969.94
SNGM-PTA-0545,15-01-1995,969.91
SNGM-PTA-0545,09-03-1995,970.07
SNGM-PTA-0545,19-04-1995,969.83
SNGM-PTA-0545,15-05-1995,969.81
SNGM-PTA-0545,12-06-1995,969.8
SNGM-PTA-0545,04-07-1995,969.8
SNGM-PTA-0545,10-08-1995,969.81
SNGM-PTA-0545,08-09-1995,969.81
SNGM-PTA-0545,02-10-1995,960.82
SNGM-PTA-0545,06-11-1995,969.8
SNGM-PTA-0545,18-01-1996,969.76
SNGM-PTA-0545,27-05-1996,969.69
SNGM-PTA-0545,24-06-1996,969.7
SNGM-PTA-0545,26-07-1996,969.68
SNGM-PTA-0545,22-08-1996,969.68
SNGM-PTA-0545,24-09-1996,969.7
SNGM-PTA-0545,31-10-1996,969.69
SNGM-PTA-0545,19-11-1996,969.67
SNGM-PTA-0545,11-12-1996,969.77
SNGM-PTA-0545,25-02-1997,969.62
SNGM-PTA-0545,28-03-1997,969.61
SNGM-PTA-0545,25-04-1997,969.61
SNGM-PTA-0545,30-05-1997,969.59
SNGM-PTA-0545,19-08-2008,951.97
SNGM-PTA-0546,01-01-1982,990.4
SNGM-PTA-0546,01-02-1982,990.05
SNGM-PTA-0546,01-03-1982,990.1
SNGM-PTA-0546,01-04-1982,989.88
SNGM-PTA-0546,01-05-1982,989.83
SNGM-PTA-0546,01-06-1982,989.9
SNGM-PTA-0546,01-07-1982,989.85
SNGM-PTA-0546,01-08-1982,989.79
SNGM-PTA-0546,01-10-1982,989.96
SNGM-PTA-0546,01-11-1982,990
SNGM-PTA-0546,01-12-1982,990
SNGM-PTA-0546,01-01-1983,989.94
SNGM-PTA-0546,01-03-1983,990.4
SNGM-PTA-0546,01-04-1983,990.32
SNGM-PTA-0546,01-05-1983,990.4
SNGM-PTA-0546,01-06-1983,989.85
SNGM-PTA-0546,01-07-1983,989.9
SNGM-PTA-0546,01-08-1983,989.86
SNGM-PTA-0546,01-09-1983,991.2
SNGM-PTA-0546,01-10-1983,990.22
SNGM-PTA-0546,01-11-1983,989.59
SNGM-PTA-0546,01-12-1983,991.34
SNGM-PTA-0546,01-01-1984,991.6
SNGM-PTA-0546,01-02-1984,991.69
SNGM-PTA-0546,01-03-1984,989.6
SNGM-PTA-0546,01-04-1984,991.8
SNGM-PTA-0546,01-05-1984,991.69
SNGM-PTA-0546,01-06-1984,991.7
SNGM-PTA-0546,01-07-1984,991.44
SNGM-PTA-0546,01-08-1984,991.37
SNGM-PTA-0546,01-09-1984,990.36
SNGM-PTA-0546,01-10-1984,989.95
SNGM-PTA-0546,01-11-1984,989.9
SNGM-PTA-0546,01-12-1984,989.9
SNGM-PTA-0546,01-01-1985,989.9
SNGM-PTA-0546,03-03-1988,989.51
SNGM-PTA-0546,28-04-1988,990.21
SNGM-PTA-0546,11-06-1988,989.52
SNGM-PTA-0546,29-08-1988,989.48
SNGM-PTA-0546,26-10-1988,989.45
SNGM-PTA-0546,22-01-1991,988.74
SNGM-PTA-0546,22-02-1991,988.75
SNGM-PTA-0546,29-03-1991,988.78
SNGM-PTA-0546,25-04-1991,988.75
SNGM-PTA-0546,28-05-1991,988.82
SNGM-PTA-0546,05-02-1992,989.2
SNGM-PTA-0546,18-03-1992,989.02
SNGM-PTA-0546,07-04-1992,989.06
SNGM-PTA-0546,14-05-1992,989.08
SNGM-PTA-0546,26-11-1992,989
SNGM-PTA-0546,22-12-1992,989
SNGM-PTA-0546,28-01-1993,988.97
SNGM-PTA-0546,16-02-1993,988.95
SNGM-PTA-0546,12-04-1993,988.94
SNGM-PTA-0546,21-04-1993,988.95
SNGM-PTA-0546,16-06-1993,988.91
SNGM-PTA-0546,28-07-1993,988.93
SNGM-PTA-0546,19-08-1993,988.93
SNGM-PTA-0546,16-09-1993,988.89
SNGM-PTA-0546,20-10-1993,988.87
SNGM-PTA-0546,26-01-1994,988.82
SNGM-PTA-0546,02-03-1994,988.9
SNGM-PTA-0546,30-03-1994,988.76
SNGM-PTA-0546,20-04-1994,988.78
SNGM-PTA-0546,25-05-1994,988.76
SNGM-PTA-0546,14-06-1994,988.76
SNGM-PTA-0546,15-07-1994,988.79
SNGM-PTA-0546,24-08-1994,988.74
SNGM-PTA-0546,29-09-1994,988.73
SNGM-PTA-0546,20-10-1994,988.73
SNGM-PTA-0546,24-11-1994,988.71
SNGM-PTA-0546,21-12-1994,988.75
SNGM-PTA-0546,14-01-1995,988.68
SNGM-PTA-0546,23-02-1995,988.67
SNGM-PTA-0546,16-03-1995,988.66
SNGM-PTA-0546,21-04-1995,988.64
SNGM-PTA-0546,14-06-1995,988.62
SNGM-PTA-0546,05-07-1995,988.66
SNGM-PTA-0546,11-08-1995,988.58
SNGM-PTA-0546,06-09-1995,988.62
SNGM-PTA-0546,09-11-1995,988.59
SNGM-PTA-0546,19-01-1996,988.53
SNGM-PTA-0546,22-02-1996,988.55
SNGM-PTA-0546,26-03-1996,988.56
SNGM-PTA-0546,30-05-1996,988.51
SNGM-PTA-0546,25-06-1996,988.49
SNGM-PTA-0546,25-07-1996,988.5
SNGM-PTA-0546,22-08-1996,988.5
SNGM-PTA-0546,31-10-1996,988.5
SNGM-PTA-0546,22-11-1996,988.45
SNGM-PTA-0546,14-12-1996,988.58
SNGM-PTA-0546,28-02-1997,987.9
SNGM-PTA-0546,26-03-1997,988.38
SNGM-PTA-0546,24-04-1997,988.38
SNGM-PTA-0546,28-05-1997,988.38
SNGM-PTA-0546,25-06-1997,988.37
SNGM-PTA-0546,10-07-1997,988.36
SNGM-PTA-0546,29-09-1997,988.32
SNGM-PTA-0546,22-12-2005,988.63
SNGM-PTA-0546,12-03-2014,1012.22
SNGM-PTA-0600,24-11-2012,958.44
SNGM-PTA-0611,17-06-1993,1036.37
SNGM-PTA-0611,16-09-1993,1036.32
SNGM-PTA-0611,21-10-1993,1036.4
SNGM-PTA-0611,27-01-1994,1036.2
SNGM-PTA-0611,03-03-1994,1036.3
SNGM-PTA-0611,31-03-1994,1036.07
SNGM-PTA-0611,22-04-1994,1036.04
SNGM-PTA-0611,26-05-1994,1036.02
SNGM-PTA-0611,17-06-1994,1036.03
SNGM-PTA-0611,14-07-1994,1036.02
SNGM-PTA-0611,25-08-1994,1036
SNGM-PTA-0611,29-09-1994,1035.96
SNGM-PTA-0611,21-10-1994,1035.95
SNGM-PTA-0611,24-11-1994,1035.94
SNGM-PTA-0611,15-01-1995,1035.95
SNGM-PTA-0611,16-03-1995,1036.04
SNGM-PTA-0611,21-04-1995,1035.95
SNGM-PTA-0611,10-05-1995,1036.01
SNGM-PTA-0611,14-06-1995,1036.01
SNGM-PTA-0611,07-07-1995,1036
SNGM-PTA-0611,09-08-1995,1036
SNGM-PTA-0611,08-09-1995,1035.91
SNGM-PTA-0611,05-10-1995,1035.91
SNGM-PTA-0611,09-11-1995,1035.91
SNGM-PTA-0611,20-01-1996,1035.9
